YEAR,TEAM,TEAM_short,Payroll,Salary Cap,Ovr_salary_cap,Age_avg,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,Champ,Champ_cum,Champ_cum_local,MVP,MVP_cum,All_star,All_NBA,Gs_H,TOTAL_H,AVG_H,Gs_A,AVG_A,TOTAL_overall,AVG_overall,TOTAL_H_YOY,AVG_H_YOY,AVG_A_YOY,TOTAL_overall_YOY,AVG_overall_YOY2
2009,Dallas Mavericks,Mavericks,68168841,58680000,1,29,50,32,47,35,1.98,-0.3,1.68,110.5,108.4,2.1,91.5,0.274,0.241,0.55,0.512,14.2,27.5,0.29,0.485,14.1,71.7,0.259,Pepsi Center,706165,17224,0,0,0,0,0,1,1,41,821723,20042,41,17102,1522904,18572,-1.2,-1.2,-3.47,-2.26,-2.26
2009,Denver Nuggets,Nuggets,62866926,58680000,1,27.7,54,28,50,32,3.41,-0.29,3.13,110.4,106.8,3.6,94.3,0.382,0.227,0.563,0.483,11.7,27.9,0.212,0.485,11.7,74,0.248,The Palace of Auburn Hills,896971,21877,0,0,0,0,0,1,1,41,706165,17223,41,17227,1412450,17225,-0.81,-0.81,-4.9,-2.9,-2.9
2009,Detroit Pistons,Pistons,96643646,58680000,1,28.2,39,43,40,42,-0.49,0.13,-0.36,107.4,108,-0.6,86.7,0.282,0.165,0.524,0.497,12.9,26.1,0.268,0.508,12.9,68.1,0.251,Oracle Arena,776660,18943,0,3,3,0,0,1,0,41,896971,21877,41,18024,1635900,19950,-0.9,-0.9,1.75,0.28,0.28
2009,Golden State Warriors,Warriors,80260059,58680000,1,25,29,53,31,51,-3.74,-0.06,-3.8,109.5,113.3,-3.8,98.2,0.339,0.209,0.549,0.501,13.6,26.4,0.235,0.479,11.9,75.3,0.192,Toyota Center,717669,17504,0,3,1,0,0,0,0,41,776660,18942,41,16942,1471244,17942,-3.5,-3.5,-1.81,-2.72,-2.72
2009,Houston Rockets,Rockets,68341605,58680000,1,27.9,53,29,53,29,4,-0.27,3.73,108.4,104,4.4,90.2,0.292,0.254,0.548,0.501,13.1,25.4,0.215,0.499,12.7,74.5,0.271,Conseco Fieldhouse,581472,14182,0,2,2,0,0,1,1,40,699280,17482,41,17589,1420416,17536,-2.68,-0.24,0.35,-1.16,0.06
2009,Indiana Pacers,Pacers,68020487,58680000,1,26.5,36,46,38,44,-1.11,0.35,-0.76,108.1,109.2,-1.1,96.5,0.267,0.244,0.545,0.481,14,25.1,0.202,0.512,12.4,71.2,0.227,STAPLES Center,663587,16185,0,0,0,0,0,0,0,41,581472,14182,41,16628,1263210,15405,16.04,16.05,-3.42,4.66,4.66
2009,LA Clippers,Clippers,70121003,58680000,1,26.6,19,63,18,64,-8.77,0.3,-8.47,102.3,111.7,-9.4,92.1,0.275,0.226,0.52,0.513,12.3,29.4,0.23,0.49,14.2,73,0.213,STAPLES Center,778877,18997,0,0,0,0,0,0,0,40,646830,16170,41,17202,1352052,16692,-6.58,-4.25,3.45,-1.61,-0.39
2009,Los Angeles Lakers,Lakers,71434174,58680000,1,27.4,65,17,61,21,7.66,-0.55,7.11,112.8,104.7,8.1,94.3,0.299,0.217,0.555,0.486,14.8,25.8,0.249,0.515,14.1,73.5,0.247,FedEx Forum,519895,12680,1,15,10,0,0,3,2,41,778877,18997,40,19268,1549530,19130,0,0,3.2,0.33,1.57
2009,Memphis Grizzlies,Grizzlies,69672979,58680000,1,23.3,24,58,26,56,-5.46,0.24,-5.23,103.5,109.5,-6,90.1,0.329,0.175,0.533,0.5,12.1,24.6,0.212,0.501,14.5,72.9,0.251,AmericanAirlines Arena,748778,18263,0,0,0,0,0,0,0,40,509806,12745,41,17101,1210869,14949,-2.63,-0.2,0.68,-0.74,0.48
2009,Miami Heat,Heat,69204512,58680000,1,25.6,43,39,42,40,0.26,0.23,0.49,107.8,107.6,0.2,89.9,0.282,0.245,0.54,0.483,13.1,27.8,0.239,0.503,15.6,74,0.315,Bradley Center,630976,15390,0,1,1,0,0,2,2,40,729178,18229,41,18150,1473309,18189,-8.62,-6.34,3.7,-2.79,-1.59
2009,Milwaukee Bucks,Bucks,68301007,58680000,1,26.3,34,48,38,44,-1.09,0.21,-0.88,106.7,107.9,-1.2,92.6,0.306,0.208,0.531,0.481,13.3,27.7,0.222,0.515,12,75,0.254,Target Center,595013,14513,0,1,1,0,0,0,0,41,630976,15389,41,16947,1325776,16168,-1.32,-1.32,1.25,0.01,0.01
2009,Minnesota Timberwolves,Timberwolves,70297059,58680000,1,25.4,24,58,27,55,-4.91,0.18,-4.74,106.1,111.4,-5.3,91.6,0.289,0.227,0.526,0.497,12.7,25.2,0.236,0.509,13,73.5,0.272,Izod Center,621062,15148,0,0,0,0,0,0,0,41,594743,14505,40,16845,1268541,15661,0.2,0.2,0.26,-1.08,0.14
2009,New Orleans Pelicans,Pelicans,73446970,58680000,1,28.2,49,33,46,36,1.55,-0.14,1.41,108.7,107,1.7,87.8,0.288,0.24,0.548,0.501,12.5,24.6,0.232,0.496,13.2,74.9,0.23,New Orleans Arena,695727,16969,0,0,0,0,0,1,0,41,695727,16968,40,17702,1403811,17331,19.66,19.65,4.71,10.14,11.5
2009,New York Knicks,NY Knicks,91298233,58680000,1,25.7,32,50,34,48,-2.61,0.28,-2.33,108.1,110.8,-2.7,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.52,13,72.7,0.215,Madison Square Garden (IV),790801,19288,0,2,2,0,0,0,0,41,790801,19287,40,17729,1499958,18518,0.9,0.9,1.72,0.11,1.35
2009,Oklahoma City Thunder,Thunder,65841407,58680000,1,24.5,23,59,24,58,-6.1,0.06,-6.04,102.9,109.4,-6.5,93.6,0.308,0.141,0.521,0.471,14.8,28.6,0.242,0.514,13,73.9,0.216,Ford Center,766868,18704,0,1,0,0,0,1,0,40,747732,18693,41,16679,1431594,17674,36.56,39.97,-2.79,14.43,15.84
2009,Orlando Magic,Magic,66445144,58680000,1,27.3,59,23,59,23,6.7,-0.21,6.48,109.2,101.9,7.3,92.3,0.351,0.335,0.559,0.52,13.4,24,0.251,0.465,12.3,75.9,0.209,Amway Arena,698768,17043,0,0,0,0,0,1,0,41,698768,17043,40,17900,1414746,17466,-1.49,-1.49,2.05,-0.96,0.26
2009,Philadelphia 76ers,76ers,95045559,58680000,1,26.1,41,41,41,41,0.07,0.09,0.16,107.9,107.8,0.1,90,0.339,0.164,0.532,0.485,13.4,31.3,0.253,0.507,14.9,71.4,0.216,Wachovia Center,647898,15802,0,3,2,0,0,0,0,41,647898,15802,40,17358,1342170,16570,6.27,6.27,0.74,1.98,3.24
2009,Phoenix Suns,Suns,71360656,58680000,1,29.5,46,36,46,36,1.93,-0.31,1.62,113.6,111.6,2,96,0.336,0.216,0.584,0.545,14.4,27.7,0.25,0.511,12.8,71.7,0.233,US Airways Center,755302,18422,0,0,0,0,0,0,0,41,755302,18422,41,18122,1498304,18272,0,0,0.42,0.21,0.21
2009,Portland Trail Blazers,Trail Blazers,79188973,58680000,1,24,54,28,56,26,5.34,-0.35,5,113.9,107.8,6.1,86.6,0.306,0.239,0.553,0.511,12.5,32.6,0.234,0.499,13.2,75,0.227,Rose Garden Arena,841499,20524,0,1,1,0,0,1,0,41,841499,20524,40,17167,1528146,18866,4.98,4.98,2.8,2.82,4.09
2009,Sacramento Kings,Kings,70743317,58680000,1,26.3,17,65,19,63,-8.76,0.16,-8.6,105.5,114.7,-9.2,94.2,0.315,0.238,0.542,0.491,14.3,24.5,0.252,0.526,13,69.9,0.269,ARCO Arena (II),520169,12687,0,1,0,0,0,0,0,40,502852,12571,41,17227,1209168,14928,-13.33,-11.16,0.1,-5.96,-4.8
2009,San Antonio Spurs,Spurs,67416431,58680000,1,30.4,54,28,52,30,3.76,-0.4,3.36,108.5,104.3,4.2,88.4,0.251,0.248,0.548,0.513,11.7,22.1,0.191,0.487,11.7,78,0.191,AT&T Center,749048,18269,0,4,4,0,0,2,2,41,749048,18269,40,17626,1454031,17951,-1.59,-1.59,-1.83,-2.89,-1.69
2009,Toronto Raptors,Raptors,55958148,58680000,0,27,33,49,33,49,-2.82,0.28,-2.54,107,110,-3,92,0.279,0.193,0.542,0.494,12.8,24,0.23,0.511,12.6,73.7,0.202,Air Canada Centre,769707,18773,0,0,0,0,0,1,0,41,769707,18773,41,16785,1457878,17779,-3.4,-3.41,0.79,-1.47,-1.47
2009,Utah Jazz,Jazz,69668818,58680000,1,25.5,48,34,48,34,2.65,-0.34,2.31,110.1,107.3,2.8,93.1,0.355,0.169,0.554,0.504,13.6,28.2,0.274,0.505,15,72.7,0.262,EnergySolutions Arena,816042,19903,0,0,0,0,0,0,0,41,816042,19903,41,17038,1514540,18470,-0.02,-0.02,-1.03,-0.49,-0.49
2009,Washington Wizards,Wizards,68126774,58680000,1,26.9,19,63,21,61,-7.46,0.48,-6.98,105.4,113.6,-8.2,91,0.293,0.18,0.524,0.48,13.2,27.7,0.224,0.533,13.3,71.4,0.227,Verizon Center,681119,16613,0,1,0,0,0,0,0,41,681117,16612,41,17157,1384488,16884,-7.51,-7.52,2.28,-2.79,-2.79
2010,Atlanta Hawks,Hawks,91378064,57700000,1,26.5,53,29,54,28,4.66,-0.22,4.44,111.9,106.7,5.2,90.1,0.281,0.214,0.545,0.506,11.4,28.2,0.213,0.496,13.2,72.7,0.208,Philips Arena,678375,16546,0,1,0,0,0,1,1,41,678375,16545,41,17097,1379322,16821,-1.21,-1.21,-1.19,-1.2,-1.2
2010,Boston Celtics,Celtics,59366715,57700000,1,29.4,50,32,52,30,3.66,-0.29,3.37,107.7,103.8,3.9,91.6,0.332,0.228,0.564,0.522,14.5,22.8,0.248,0.487,14.9,73.8,0.251,TD Garden,763584,18624,0,17,17,0,0,4,3,41,744961,18169,41,18154,1489202,18161,-2.44,-2.44,-4.33,-3.39,-3.39
2010,Brooklyn Nets,Nets,65288544,57700000,1,24.8,12,70,17,65,-9.12,0.19,-8.93,100.6,110.5,-9.9,91.4,0.307,0.181,0.509,0.458,13.7,25.1,0.24,0.517,13.3,71.8,0.229,Izod Center,537230,13103,0,0,0,0,0,0,0,41,537230,13103,41,16446,1211468,14774,-13.5,-13.49,-6.48,-9.73,-9.73
2010,Charlotte Hornets,Hornets,69095315,57700000,1,27.4,44,38,45,37,1.46,-0.17,1.3,104.4,102.8,1.6,90.4,0.346,0.211,0.538,0.49,15.1,26.5,0.26,0.491,14.7,74.2,0.194,Time Warner Cable Arena,648520,15818,0,0,0,0,0,0,0,41,648790,15824,41,16256,1315280,16040,11.66,8.94,-6.09,1.9,0.66
2010,Chicago Bulls,Bulls,61616409,57700000,1,26.2,41,41,36,46,-1.63,0,-1.64,103.5,105.3,-1.8,93.1,0.287,0.156,0.52,0.477,13.3,26.6,0.217,0.484,12.3,74.8,0.212,United Center,849760,20726,0,6,6,0,0,1,1,41,849760,20725,41,17735,1576860,19230,0.22,-2.23,1.01,0.58,-0.65
2010,Cleveland Cavaliers,Cavaliers,57700000,57700000,0,28,61,21,59,23,6.52,-0.36,6.17,111.2,104.1,7.1,91.4,0.341,0.248,0.57,0.532,13.4,25.1,0.246,0.482,12.3,77.2,0.218,Quicken Loans Arena,843042,20562,0,0,0,1,2,2,2,41,843042,20562,41,19200,1630242,19881,2.75,2.76,1.59,2.19,2.19
2010,Dallas Mavericks,Mavericks,65883642,57700000,1,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,2.9,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,American Airlines Center,819770,19994,0,0,0,0,0,1,1,41,819770,19994,41,17129,1522002,18561,-0.24,-0.24,0.16,-0.06,-0.06
2010,Denver Nuggets,Nuggets,68681758,57700000,1,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,4.3,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301,17983,0,0,0,0,0,1,1,41,737812,17995,41,17446,1453040,17720,4.48,4.48,1.27,2.87,2.87
2010,Detroit Pistons,Pistons,85710076,57700000,1,26.7,27,55,26,56,-5.11,0.09,-5.02,105.6,111.4,-5.8,88.5,0.303,0.18,0.515,0.474,12.8,30.3,0.22,0.526,14.2,73.4,0.264,The Palace of Auburn Hills,768826,18752,0,3,3,0,0,0,0,41,768826,18751,41,17104,1470096,17928,-14.29,-14.29,-5.1,-10.14,-10.14
2010,Golden State Warriors,Warriors,56946258,57700000,0,25.1,26,56,32,50,-3.6,0.32,-3.28,108.1,111.7,-3.6,100.4,0.294,0.238,0.557,0.514,13.1,20.9,0.23,0.525,15.1,68.5,0.26,Oracle Arena,739120,18027,0,3,1,0,0,0,0,41,739120,18027,41,16443,1413270,17235,-4.83,-4.83,-2.95,-3.94,-3.94
2010,Houston Rockets,Rockets,58578614,57700000,1,26,42,40,40,42,-0.37,0.35,-0.02,107.6,108,-0.4,94,0.292,0.265,0.537,0.494,13.2,26.9,0.225,0.511,13.6,73.8,0.215,Toyota Center,677658,16528,0,2,2,0,0,1,0,41,677658,16528,41,16616,1358904,16572,-3.09,-5.46,-5.53,-4.33,-5.5
2010,Indiana Pacers,Pacers,79338309,57700000,1,26.6,32,50,33,49,-3.01,-0.1,-3.11,103.7,106.8,-3.1,97.1,0.296,0.278,0.536,0.491,13.8,21.6,0.229,0.49,13.4,73,0.258,Conseco Fieldhouse,582295,14202,0,0,0,0,0,0,0,41,582295,14202,41,16955,1277396,15578,0.14,0.14,1.97,1.12,1.12
2010,LA Clippers,Clippers,74935538,57700000,1,27.3,29,53,24,58,-6.35,0.34,-6.01,103.3,110.1,-6.8,92.6,0.283,0.221,0.529,0.491,14.8,27.1,0.206,0.509,12.2,74,0.214,STAPLES Center,670063,16343,0,0,0,0,0,0,0,41,670063,16343,41,16225,1335288,16284,3.59,1.07,-5.68,-1.24,-2.44
2010,Los Angeles Lakers,Lakers,60185833,57700000,1,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,5.1,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877,18997,1,16,11,0,0,3,3,41,778877,18997,41,19265,1568742,19131,0,0,-0.02,1.24,0.01
2010,Memphis Grizzlies,Grizzlies,82200916,57700000,1,24.1,40,42,37,45,-1.51,0.13,-1.39,108.3,109.9,-1.6,93.6,0.32,0.148,0.536,0.494,13.7,31.3,0.235,0.52,13.2,73.3,0.205,FedEx Forum,552914,13486,0,0,0,0,0,0,0,41,552914,13485,41,16691,1237216,15088,8.46,5.81,-2.4,2.18,0.93
2010,Miami Heat,Heat,67515718,57700000,1,27.1,47,35,48,34,2.28,-0.29,1.99,106.6,104.1,2.5,89.6,0.296,0.219,0.537,0.496,12.8,26.1,0.223,0.48,13.9,74.9,0.246,AmericanAirlines Arena,726935,17730,0,1,1,0,0,2,2,41,726935,17730,41,18040,1466570,17885,-0.31,-2.74,-0.61,-0.46,-1.67
2010,Milwaukee Bucks,Bucks,64883448,57700000,1,26.4,46,36,46,36,1.7,-0.32,1.37,104.9,103.1,1.8,91.7,0.239,0.259,0.518,0.482,12.3,26.2,0.181,0.486,14.6,76.4,0.266,Bradley Center,619453,15109,0,1,1,0,0,0,0,41,619453,15108,41,16823,1309130,15965,-1.83,-1.83,-0.73,-1.26,-1.26
2010,Minnesota Timberwolves,Timberwolves,74208013,57700000,1,24.1,15,67,17,65,-9.6,0.54,-9.06,101.7,111.6,-9.9,96.1,0.278,0.171,0.518,0.478,14.6,26.7,0.207,0.525,13,73.6,0.22,Target Center,619170,15102,0,0,0,0,0,0,0,41,619170,15101,41,16112,1279774,15607,4.11,4.11,-4.35,0.89,-0.34
2010,New Orleans Pelicans,Pelicans,67822433,57700000,1,27.5,37,45,34,48,-2.46,0.19,-2.27,107.4,110.1,-2.7,92.6,0.243,0.23,0.543,0.506,12.7,24.8,0.189,0.523,13.5,73.8,0.205,New Orleans Arena,617366,15058,0,0,0,0,0,1,0,41,620366,15130,41,17168,1324218,16149,-10.83,-10.83,-3.02,-5.67,-6.82
2010,New York Knicks,NY Knicks,83398534,57700000,1,25.4,29,53,31,51,-3.82,-0.19,-4.01,107.6,111.6,-4,94,0.256,0.312,0.547,0.509,13,23.5,0.2,0.526,13.3,72.1,0.207,Madison Square Garden (IV),799550,19501,0,2,2,0,0,0,0,41,799550,19501,41,17315,1509456,18408,1.11,1.11,-2.34,0.63,-0.59
2010,Oklahoma City Thunder,Thunder,71905244,57700000,1,23.2,50,32,51,31,3.49,0.06,3.55,108.3,104.6,3.7,93.1,0.333,0.185,0.547,0.494,13.9,28.6,0.268,0.483,14,73.6,0.229,Oklahoma City Arena,738149,18004,0,1,0,0,0,1,1,41,738149,18003,41,16876,1430080,17440,-1.28,-3.69,1.18,-0.11,-1.32
2010,Orlando Magic,Magic,62253360,57700000,1,27.9,59,23,61,21,7.49,-0.37,7.12,111.4,103.3,8.1,92,0.34,0.35,0.573,0.536,13.6,24.6,0.246,0.477,12.2,77.4,0.205,Amway Arena,715901,17461,0,0,0,0,0,1,0,41,715901,17461,41,17838,1447218,17649,2.45,2.45,-0.35,2.3,1.05
2010,Philadelphia 76ers,76ers,88916075,57700000,1,25.4,27,55,30,52,-3.9,-0.03,-3.93,106.1,110.3,-4.2,91.6,0.27,0.206,0.534,0.496,13.7,27.6,0.204,0.518,13.8,73.2,0.231,Wachovia Center,583219,14225,0,3,2,0,0,0,0,41,583219,14224,41,16889,1275592,15556,-9.98,-9.99,-2.7,-4.96,-6.12
2010,Phoenix Suns,Suns,66775602,57700000,1,28.5,54,28,54,28,4.9,-0.23,4.67,115.3,110.2,5.1,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,US Airways Center,723582,17648,0,0,0,0,0,0,0,41,723582,17648,41,17376,1435984,17512,-4.2,-4.2,-4.12,-4.16,-4.16
2010,Portland Trail Blazers,Trail Blazers,83552174,57700000,1,26.6,50,32,51,31,3.3,-0.13,3.18,110.8,107.1,3.7,87.7,0.315,0.215,0.547,0.499,12.1,28.2,0.249,0.502,13.3,74.8,0.219,Rose Garden Arena,840371,20497,0,1,1,0,0,0,0,41,840411,20497,41,16546,1518722,18521,-0.13,-0.13,-3.62,-0.62,-1.83
2010,Sacramento Kings,Kings,73440274,57700000,1,24.1,25,57,29,53,-4.37,0.3,-4.06,105.3,109.9,-4.6,94,0.286,0.201,0.528,0.491,13.6,27.8,0.207,0.505,12.6,73.5,0.244,Power Balance Pavilion,543416,13254,0,1,0,0,0,0,0,41,543416,13254,41,16973,1239266,15113,8.07,5.43,-1.47,2.49,1.24
2010,San Antonio Spurs,Spurs,65352372,57700000,1,28.7,50,32,55,27,5.09,-0.02,5.07,110,104.5,5.5,91.7,0.296,0.232,0.552,0.515,12.9,26.8,0.219,0.483,12.1,76.3,0.214,AT&T Center,741676,18090,0,4,4,0,0,2,2,41,741676,18089,41,17707,1467636,17898,-0.98,-0.99,0.46,0.94,-0.3
2010,Toronto Raptors,Raptors,57287474,57700000,0,25.2,40,42,36,46,-1.78,-0.05,-1.83,111.3,113.2,-1.9,93.1,0.319,0.211,0.564,0.521,12.7,24.7,0.244,0.513,11.8,72.9,0.247,Air Canada Centre,733784,17897,0,0,0,0,0,0,0,41,733784,17897,41,16466,1408842,17181,-4.67,-4.67,-1.9,-3.36,-3.36
2010,Utah Jazz,Jazz,66733257,57700000,1,25.6,53,29,55,27,5.34,-0.01,5.33,110.7,105,5.7,93.8,0.34,0.184,0.565,0.524,14.2,26.8,0.252,0.492,14.2,75.6,0.269,EnergySolutions Arena,794512,19378,0,0,0,0,0,1,0,41,794512,19378,41,17095,1495434,18237,-2.64,-2.64,0.33,-1.26,-1.26
2010,Washington Wizards,Wizards,69700359,57700000,1,27.6,26,56,28,54,-4.78,0.06,-4.72,104.2,109.4,-5.2,91.6,0.283,0.183,0.524,0.481,13.9,27.6,0.216,0.502,12.8,72.4,0.239,Verizon Center,664398,16205,0,1,0,0,0,0,0,41,664398,16204,41,16487,1340372,16346,-2.45,-2.46,-3.91,-3.19,-3.19
2011,Atlanta Hawks,Hawks,91428140,58044000,1,27.4,44,38,39,43,-0.82,-0.28,-1.1,106.1,107,-0.9,89.3,0.269,0.222,0.542,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.211,Philips Arena,641596,15649,0,1,0,0,0,1,1,41,641596,15648,41,16957,1336846,16303,-5.42,-5.42,-0.82,-3.08,-3.08
2011,Boston Celtics,Celtics,58495989,58044000,1,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,5.9,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,18624,0,17,17,0,0,3,3,41,763584,18624,41,18964,1541108,18794,2.5,2.5,4.46,3.49,3.49
2011,Brooklyn Nets,Nets,65979054,58044000,1,24.8,24,58,24,58,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.283,0.201,0.517,0.474,13.4,26.1,0.215,0.503,11.8,74.2,0.241,Prudential Center,581378,13949,0,0,0,0,0,0,0,41,581378,14179,41,17098,1282398,15639,8.22,8.21,3.96,5.85,5.85
2011,Charlotte Hornets,Hornets,72315654,58044000,1,26.9,34,48,29,53,-4,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.189,0.528,0.482,14.1,25.7,0.237,0.5,12.9,75.2,0.229,Time Warner Cable Arena,649694,15846,0,0,0,0,0,0,0,41,649694,15846,41,16473,1325038,16159,0.14,0.14,1.33,0.74,0.74
2011,Chicago Bulls,Bulls,53225329,58044000,0,26.4,62,20,61,21,7.32,-0.79,6.53,108.3,100.3,8,90.4,0.305,0.215,0.541,0.501,13.5,29.4,0.227,0.463,13.6,76.2,0.222,United Center,893462,21792,0,6,6,1,6,2,2,41,893462,21791,41,18431,1649102,20111,5.14,5.14,3.92,4.58,4.58
2011,Cleveland Cavaliers,Cavaliers,58040000,58044000,0,26.6,19,63,18,64,-9.01,0.14,-8.88,102.2,111.8,-9.6,93,0.312,0.224,0.518,0.472,13.4,24.2,0.233,0.524,12.7,73.3,0.211,Quicken Loans Arena,824595,20112,0,0,0,0,0,0,0,41,824595,20112,41,16200,1488792,18156,-2.19,-2.19,-15.63,-8.68,-8.68
2011,Dallas Mavericks,Mavericks,71469843,58044000,1,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105,4.7,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,American Airlines Center,824162,20102,1,1,1,0,0,1,1,41,824162,20101,41,16657,1507078,18379,0.54,0.54,-2.76,-0.98,-0.98
2011,Denver Nuggets,Nuggets,66542696,58044000,1,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,5,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,16989,0,0,0,0,0,1,0,41,692968,16901,41,17285,1401626,17093,-6.08,-6.08,-0.92,-3.54,-3.54
2011,Detroit Pistons,Pistons,67016562,58044000,1,27.2,30,52,31,51,-3.6,-0.18,-3.78,107.7,111.7,-4,89.2,0.279,0.189,0.533,0.495,12.5,27.4,0.206,0.526,13.8,72.1,0.235,The Palace of Auburn Hills,683080,16660,0,3,3,0,0,0,0,41,683080,16660,41,16732,1369072,16696,-11.15,-11.15,-2.17,-6.87,-6.87
2011,Golden State Warriors,Warriors,74584058,58044000,1,25.2,36,46,35,47,-2.33,0.33,-2,108.2,110.7,-2.5,94.8,0.241,0.248,0.544,0.51,13.3,26.7,0.183,0.509,14.5,69.3,0.259,Oracle Arena,766398,18693,0,3,1,0,0,1,0,41,766398,18692,41,17049,1465422,17871,3.69,3.69,3.69,3.69,3.69
2011,Houston Rockets,Rockets,55922488,58044000,0,26.5,43,39,47,35,2.18,0.19,2.37,111.3,109,2.3,94.2,0.299,0.264,0.55,0.503,12.3,27.4,0.239,0.5,12.6,72.7,0.219,Toyota Center,663839,16191,0,2,2,0,0,1,0,41,663839,16191,41,16943,1358494,16567,-2.04,-2.04,1.97,-0.03,-0.03
2011,Indiana Pacers,Pacers,69522311,58044000,1,25.9,37,45,38,44,-1.07,-0.3,-1.38,104.8,106,-1.2,94.7,0.3,0.244,0.533,0.486,14.1,25.9,0.235,0.487,12.8,74.1,0.237,Conseco Fieldhouse,555077,13538,0,0,0,0,0,0,0,41,555077,13538,41,16844,1245662,15191,-4.67,-4.68,-0.65,-2.48,-2.48
2011,LA Clippers,Clippers,68019290,58044000,1,24.6,32,50,32,50,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.234,0.499,12.8,73.2,0.25,STAPLES Center,727462,17743,0,0,0,0,0,1,0,41,727462,17742,41,17614,1449596,17678,8.57,8.56,8.56,8.56,8.56
2011,Los Angeles Lakers,Lakers,65517821,58044000,1,30.2,57,25,58,24,6.11,-0.1,6.01,111,104.3,6.7,90.7,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.477,12.8,72.3,0.181,STAPLES Center,778877,18997,0,16,11,0,0,3,2,41,778877,18997,41,19087,1561444,19042,0,0,-0.92,-0.47,-0.47
2011,Memphis Grizzlies,Grizzlies,90770804,58044000,1,25.2,46,36,48,34,2.34,0.2,2.55,107.6,105.1,2.5,91.9,0.291,0.136,0.534,0.493,13,28.9,0.218,0.502,15.7,72.5,0.228,FedEx Forum,600687,14651,0,0,0,0,0,0,0,41,600687,14650,41,16441,1274772,15546,8.64,8.64,-1.5,3.04,3.04
2011,Miami Heat,Heat,45268465,58044000,0,29,58,24,61,21,7.46,-0.71,6.76,111.7,103.5,8.2,90.9,0.363,0.235,0.573,0.524,13.5,25.2,0.279,0.475,12.6,75.5,0.223,AmericanAirlines Arena,810930,19779,0,1,1,0,0,3,3,41,810930,19778,41,19447,1608184,19612,11.55,11.55,7.8,9.66,9.66
2011,Milwaukee Bucks,Bucks,68915246,58044000,1,26.7,35,47,38,44,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,0.287,0.216,0.511,0.467,13,24.7,0.217,0.481,14.7,74.8,0.236,Bradley Center,631912,15412,0,1,1,0,0,0,0,41,631910,15412,41,16911,1325284,16162,2.01,2.01,0.52,1.23,1.23
2011,Minnesota Timberwolves,Timberwolves,66205855,58044000,1,23.8,17,65,24,58,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.514,13.1,73.7,0.251,Target Center,624960,15243,0,0,0,0,0,0,0,41,624960,15242,41,16885,1317248,16064,0.94,0.93,4.8,2.93,2.93
2011,New Orleans Pelicans,Pelicans,69992648,58044000,1,26.3,46,36,44,38,0.89,0.39,1.28,106.2,105.2,1,88.7,0.296,0.192,0.537,0.493,12.8,25.1,0.226,0.501,14.4,76.2,0.22,New Orleans Arena,603088,14709,0,0,0,0,0,1,0,41,603088,14709,41,17179,1307408,15944,-2.79,-2.78,0.06,-1.27,-1.27
2011,New York Knicks,NY Knicks,53990021,58044000,0,25.3,42,40,43,39,0.78,-0.3,0.48,110.9,110.1,0.8,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.246,0.511,13.8,71.9,0.24,Madison Square Garden (IV),808879,19729,0,2,2,0,0,1,1,41,808879,19728,41,18044,1548652,18886,1.17,1.16,4.21,2.6,2.6
